customer_id;name;nik_masked;email;phone;city;province;dob;gender;kyc_status;registration_date;referral_code
NBC0533;Surya Darmawan;357816******;surya.darmawan578@hotmail.com;83565220368;Medan;Sumatera Utara;25/06/1987;Male;unverified;06/10/2023;REF-5666
NBC0534;Rio Iskandar;127166******;rio.iskandar230@yahoo.com;83491342138;Depok;Jawa Barat;26/10/1997;Male;verified;12/12/2022;REF-1651
NBC0535;Kirana Aditya;337410******;kirana.aditya501@gmail.com;83349678274;Medan;Sumatera Utara;01/12/1979;Female;verified;03/09/2022;REF-8082
NBC0536;Dimas Nugroho;347195******;dimas.nugroho120@outlook.com;81315285478;Jakarta;DKI Jakarta;23/02/2005;Male;pending;01/06/2022;
NBC0537;Rizki Zulkarnain;327176******;rizki.zulkarnain326@yahoo.com;87003296334;Semarang;Jawa Tengah;02/02/1996;Male;verified;07/11/2022;REF-4065
NBC0538;Tika Nugroho;337491******;tika.nugroho897@gmail.com;87306178932;Jakarta;DKI Jakarta;27/09/1976;Female;verified;06/05/2024;REF-7230
NBC0539;Putri Rahman;127177******;putri.rahman673@yahoo.com;83347769587;Banjarmasin;Kalimantan Selatan;02/04/1988;Female;pending;17/07/2022;REF-5706
NBC0540;Dedi Ramadhan;337494******;dedi.ramadhan436@gmail.com;82751562779;Malang;Jawa Timur;25/06/1993;Male;verified;26/04/2023;REF-5389
NBC0541;Reza Santoso;167151******;reza.santoso268@outlook.com;85676640473;Bandung;Jawa Barat;30/03/1990;Male;verified;04/04/2022;REF-7714
NBC0542;Iwan Aditya;337490******;iwan.aditya113@outlook.com;82980061558;Bali;Bali;05/11/1977;Male;verified;11/04/2022;REF-6932
NBC0543;Iwan Aditya;327539******;iwan.aditya298@yahoo.com;83563830008;Yogyakarta;DI Yogyakarta;07/08/1979;Male;pending;24/10/2024;REF-8944
NBC0544;Rio Firmansyah;317139******;rio.firmansyah647@yahoo.com;81416624111;Bandung;Jawa Barat;18/08/1997;Male;pending;30/04/2024;REF-9875
NBC0545;Indah Hartono;517160******;indah.hartono199@outlook.com;83680447314;Surabaya;Jawa Timur;05/06/2004;Female;pending;23/08/2024;REF-8037
NBC0546;Reza Iskandar;127146******;reza.iskandar930@yahoo.com;85076581739;Jakarta;DKI Jakarta;12/02/1976;Male;unverified;24/03/2024;
NBC0547;Ganesha Hartono;347152******;ganesha.hartono148@gmail.com;81823793126;Jakarta;DKI Jakarta;27/08/2002;Male;verified;27/08/2024;REF-4808
NBC0548;Haris Susanto;327549******;haris.susanto759@outlook.com;82059960438;Jakarta;DKI Jakarta;03/12/1996;Male;pending;22/01/2025;REF-4862
NBC0549;Cahyo Effendi;167181******;cahyo.effendi880@gmail.com;81616202812;Yogyakarta;DI Yogyakarta;08/11/1983;Male;verified;15/06/2024;
NBC0550;Bagas Darmawan;327390******;bagas.darmawan823@hotmail.com;82866041644;Semarang;Jawa Tengah;09/06/1998;Male;pending;23/10/2023;REF-7088
NBC0551;Jihan Hidayat;347176******;jihan.hidayat702@yahoo.com;87589477352;Medan;Sumatera Utara;14/05/1982;Female;verified;09/12/2024;
NBC0552;Taufik Yudha;327329******;taufik.yudha482@gmail.com;81433187510;Depok;Jawa Barat;13/01/2003;Male;verified;17/08/2024;REF-2093
NBC0553;Lukman Lestari;357890******;lukman.lestari15@yahoo.com;83469459648;Medan;Sumatera Utara;09/04/1999;Male;verified;19/02/2023;REF-3497
NBC0554;Luki Iskandar;327343******;luki.iskandar578@gmail.com;82896599949;Surabaya;Jawa Timur;26/12/2004;Male;unverified;27/08/2024;REF-1043
NBC0555;Maya Setiawan;517128******;maya.setiawan147@yahoo.com;85051028767;Bandung;Jawa Barat;03/09/1989;Female;unverified;12/09/2023;REF-2921
NBC0556;Zaki Tanjung;327570******;zaki.tanjung364@outlook.com;87581932426;Medan;Sumatera Utara;22/02/2000;Male;verified;23/06/2024;REF-5104
NBC0557;Lia Zulkarnain;357832******;lia.zulkarnain26@outlook.com;85563983652;Semarang;Jawa Tengah;24/06/1975;Female;verified;06/02/2023;REF-9618
NBC0558;Naufal Firmansyah;357822******;naufal.firmansyah933@outlook.com;83809404760;Jakarta;DKI Jakarta;08/05/1986;Male;unverified;16/07/2023;REF-1498
NBC0559;Gracia Gunawan;127132******;gracia.gunawan485@gmail.com;81509222161;Bandung;Jawa Barat;07/07/1977;Female;verified;27/06/2024;REF-2021
NBC0560;Kevin Iskandar;337493******;kevin.iskandar629@gmail.com;83529580660;Depok;Jawa Barat;30/11/1977;Male;verified;31/01/2023;
NBC0561;Dwi Iskandar;327132******;dwi.iskandar455@gmail.com;83938620448;Bandung;Jawa Barat;24/09/1990;Male;verified;30/08/2022;REF-2410
NBC0562;Farah Setiawan;327121******;farah.setiawan187@gmail.com;82590203571;Bandung;Jawa Barat;25/01/1986;Female;verified;23/09/2023;
NBC0563;Laras Nugroho;347116******;laras.nugroho389@outlook.com;82429563343;Jakarta;DKI Jakarta;11/12/1982;Female;verified;28/08/2023;REF-8202
NBC0564;Haris Rahman;517156******;haris.rahman358@hotmail.com;88209628936;Yogyakarta;DI Yogyakarta;24/07/1990;Male;unverified;15/08/2023;REF-9253
NBC0565;Zulfa Iskandar;327175******;zulfa.iskandar792@yahoo.com;83374018272;Surabaya;Jawa Timur;17/12/1995;Female;verified;24/10/2023;REF-7191
NBC0566;Bunga Ramadhan;327190******;bunga.ramadhan368@gmail.com;82675512542;Yogyakarta;DI Yogyakarta;10/12/1995;Female;verified;24/01/2025;REF-1356
NBC0567;Rangga Gunawan;517183******;rangga.gunawan712@hotmail.com;88673459576;Medan;Sumatera Utara;19/06/1988;Male;verified;24/03/2022;
NBC0568;Aisyah Cahyadi;327163******;aisyah.cahyadi437@outlook.com;87690282498;Medan;Sumatera Utara;26/11/1983;Female;rejected;13/10/2022;REF-6458
NBC0569;Citra Setiawan;347128******;citra.setiawan821@outlook.com;85627023244;Bandung;Jawa Barat;09/08/1978;Female;pending;14/01/2023;REF-4331
NBC0570;Dwi Wibowo;327397******;dwi.wibowo569@outlook.com;81725178637;Yogyakarta;DI Yogyakarta;25/12/2004;Male;verified;10/02/2024;
NBC0571;Aisyah Hartono;327526******;aisyah.hartono326@yahoo.com;85546968157;Bandung;Jawa Barat;18/01/2005;Female;verified;25/02/2022;REF-3918
NBC0572;Zahra Salim;357874******;zahra.salim843@gmail.com;87961327303;Bandung;Jawa Barat;17/07/1988;Female;verified;10/06/2024;REF-7292
NBC0573;Diah Hidayat;347149******;diah.hidayat397@hotmail.com;81462268171;Bandung;Jawa Barat;14/07/1990;Female;verified;27/07/2022;REF-7626
NBC0574;Siti Maulana;357826******;siti.maulana589@hotmail.com;88707660464;Manado;Sulawesi Utara;12/06/2003;Female;pending;26/08/2022;REF-8377
NBC0575;Hendra Effendi;357878******;hendra.effendi996@outlook.com;81268612059;Medan;Sumatera Utara;26/07/1986;Male;verified;09/02/2023;REF-8454
NBC0576;Faisal Hakim;317125******;faisal.hakim889@hotmail.com;85509546540;Jakarta;DKI Jakarta;07/05/1999;Male;verified;02/07/2023;REF-6847
NBC0577;Dedi Ramadhan;347191******;dedi.ramadhan37@gmail.com;83086321812;Bali;Bali;27/06/1981;Male;verified;07/10/2024;REF-5500
NBC0578;Faisal Wibowo;167182******;faisal.wibowo470@gmail.com;81550291681;Balikpapan;Kalimantan Timur;25/02/1990;Male;verified;11/09/2023;REF-1366
NBC0579;Endra Susanto;327165******;endra.susanto989@gmail.com;82944988305;Tangerang;Banten;19/09/2000;Male;verified;26/08/2024;REF-8158
NBC0580;Bambang Permana;347174******;bambang.permana688@gmail.com;87624406306;Yogyakarta;DI Yogyakarta;24/06/2004;Male;verified;23/09/2022;REF-8576
NBC0581;Ratna Ramadhan;327138******;ratna.ramadhan231@gmail.com;88531949796;Bandung;Jawa Barat;23/06/2003;Female;pending;05/11/2023;REF-8792
NBC0582;Siti Mahendra;357850******;siti.mahendra355@hotmail.com;82773826460;Jakarta;DKI Jakarta;20/08/2004;Female;verified;10/06/2022;REF-6657
NBC0583;Endra Budiman;357848******;endra.budiman299@outlook.com;85702992959;Surabaya;Jawa Timur;11/05/1994;Male;verified;30/04/2024;
NBC0584;Rio Darmawan;337458******;rio.darmawan944@yahoo.com;85911633194;Surabaya;Jawa Timur;05/01/1983;Male;pending;22/11/2022;
NBC0585;Bella Yudha;357837******;bella.yudha429@outlook.com;83515888636;Jakarta;DKI Jakarta;13/03/1997;Female;verified;08/08/2024;REF-8363
NBC0586;Joko Wardana;347110******;joko.wardana546@outlook.com;85216966630;Bali;Bali;05/10/2002;Male;verified;05/04/2023;REF-9247
NBC0587;Olivia Yudha;317151******;olivia.yudha625@yahoo.com;82971509688;Bali;Bali;29/08/1983;Female;verified;27/11/2022;REF-4920
NBC0588;Cahyo Suryadi;357826******;cahyo.suryadi301@gmail.com;81397739732;Jakarta;DKI Jakarta;12/09/1995;Male;pending;21/10/2024;REF-6427
NBC0589;Jihan Wibowo;127118******;jihan.wibowo8@gmail.com;88687616481;Depok;Jawa Barat;24/03/2002;Female;verified;29/12/2024;
NBC0590;Dwi Santoso;347160******;dwi.santoso849@gmail.com;83687611249;Banjarmasin;Kalimantan Selatan;06/01/1980;Male;pending;13/12/2022;REF-6567
NBC0591;Nanda Effendi;337443******;nanda.effendi100@outlook.com;88177345475;Padang;Sumatera Barat;15/03/1995;Male;pending;13/06/2023;REF-1585
NBC0592;Indah Budiman;347113******;indah.budiman227@outlook.com;87544294774;Surabaya;Jawa Timur;05/12/1981;Female;rejected;21/09/2022;REF-5789
NBC0593;Rina Lestari;317137******;rina.lestari598@outlook.com;82904588679;Surabaya;Jawa Timur;23/08/1982;Female;verified;06/12/2023;REF-9209
NBC0594;Wahyu Tanjung;127192******;wahyu.tanjung174@hotmail.com;82760153433;Bali;Bali;25/09/1981;Male;pending;24/07/2023;REF-2959
NBC0595;Yuni Darmawan;127182******;yuni.darmawan935@gmail.com;88833506158;Bandung;Jawa Barat;05/01/1978;Female;verified;10/07/2023;REF-9761
NBC0596;Kirana Setiawan;317167******;kirana.setiawan581@yahoo.com;82423372094;Surabaya;Jawa Timur;05/10/1999;Female;verified;23/07/2023;REF-4113
NBC0597;Dewi Nugroho;167148******;dewi.nugroho63@yahoo.com;82399771805;Yogyakarta;DI Yogyakarta;08/06/2003;Female;rejected;30/05/2022;REF-2907
NBC0598;Ganesha Suryadi;327179******;ganesha.suryadi604@yahoo.com;87749096173;Semarang;Jawa Tengah;02/06/2001;Male;unverified;23/07/2024;
NBC0599;Reza Iskandar;127190******;reza.iskandar181@outlook.com;87784448354;Medan;Sumatera Utara;28/05/2005;Male;unverified;27/10/2024;REF-8209
NBC0600;Galih Permana;127110******;galih.permana327@hotmail.com;85221641758;Semarang;Jawa Tengah;12/03/1983;Male;pending;01/02/2023;
NBC0601;Maya Firmansyah;167149******;maya.firmansyah328@hotmail.com;81493925236;Pekanbaru;Riau;15/09/1982;Female;verified;20/11/2022;REF-3574
NBC0602;Jaka Effendi;517163******;jaka.effendi799@outlook.com;82474524555;Depok;Jawa Barat;05/03/1995;Male;verified;23/09/2023;REF-7447
NBC0603;Siti Wardana;317162******;siti.wardana363@yahoo.com;85403344505;Medan;Sumatera Utara;06/03/1994;Female;pending;23/02/2024;REF-4267
NBC0604;Prita Cahyadi;127145******;prita.cahyadi110@gmail.com;82257970673;Jakarta;DKI Jakarta;26/07/1987;Female;verified;08/02/2024;REF-1919
NBC0605;Sari Aditya;357866******;sari.aditya946@outlook.com;81721562294;Bandung;Jawa Barat;01/10/2000;Female;verified;14/02/2023;REF-8180
NBC0606;Maulana Aditya;347181******;maulana.aditya544@outlook.com;88021557325;Yogyakarta;DI Yogyakarta;04/01/1996;Male;verified;12/04/2023;REF-6456
NBC0607;Cahyo Susanto;347187******;cahyo.susanto766@gmail.com;82166670808;Bandung;Jawa Barat;03/10/1991;Male;verified;03/02/2022;REF-1525
NBC0608;Vina Aditya;127146******;vina.aditya589@outlook.com;88119181828;Surabaya;Jawa Timur;08/12/1978;Female;verified;17/08/2024;REF-4127
NBC0609;Bilqis Zulkarnain;347169******;bilqis.zulkarnain463@yahoo.com;88512957860;Bandung;Jawa Barat;03/01/1993;Female;verified;25/08/2023;REF-7388
NBC0610;Made Ramadhan;327529******;made.ramadhan266@yahoo.com;87587395923;Semarang;Jawa Tengah;26/08/1981;Male;verified;27/02/2023;REF-2653
NBC0611;Pandu Wijaya;327379******;pandu.wijaya357@gmail.com;83533342643;Jakarta;DKI Jakarta;29/09/1984;Male;verified;29/12/2023;REF-8203
NBC0612;Yusuf Saputra;127136******;yusuf.saputra390@gmail.com;85763369112;Yogyakarta;DI Yogyakarta;23/09/1997;Male;unverified;23/11/2024;REF-4434
NBC0613;Haris Rahman;357863******;haris.rahman196@yahoo.com;81857481700;Bandung;Jawa Barat;18/01/1992;Male;pending;10/05/2024;REF-2639
NBC0614;Surya Kusuma;327593******;surya.kusuma308@yahoo.com;88167045023;Banjarmasin;Kalimantan Selatan;15/12/1982;Male;verified;19/01/2022;REF-3551
NBC0615;Ganesha Wijaya;317186******;ganesha.wijaya822@yahoo.com;88459626228;Jakarta;DKI Jakarta;16/10/1981;Male;verified;07/01/2023;REF-2792
NBC0616;Ayu Darmawan;337449******;ayu.darmawan414@outlook.com;83950050702;Jakarta;DKI Jakarta;15/04/1993;Female;verified;06/04/2022;REF-9604
NBC0617;Eko Pratama;357838******;eko.pratama95@hotmail.com;81177687290;Jakarta;DKI Jakarta;20/12/1988;Male;verified;02/09/2024;REF-5208
NBC0618;Yoga Aditya;357888******;yoga.aditya685@gmail.com;85793238223;Jakarta;DKI Jakarta;27/07/2004;Male;verified;18/06/2022;
NBC0619;Tika Hartono;337438******;tika.hartono257@yahoo.com;88457988942;Bandung;Jawa Barat;17/09/1989;Female;verified;14/05/2024;REF-3379
NBC0620;Bunga Tanjung;317135******;bunga.tanjung187@gmail.com;82032650977;Bandung;Jawa Barat;05/06/1990;Female;verified;20/01/2023;REF-7646
NBC0621;Luki Gunawan;517143******;luki.gunawan559@hotmail.com;81485524578;Surabaya;Jawa Timur;21/06/1995;Male;verified;17/07/2022;REF-6609
NBC0622;Rina Kusuma;357864******;rina.kusuma658@gmail.com;87213711842;Jakarta;DKI Jakarta;05/08/1990;Female;verified;21/09/2023;REF-2359
NBC0623;Intan Permana;327575******;intan.permana200@yahoo.com;88303589298;Jakarta;DKI Jakarta;21/07/1998;Female;verified;07/04/2022;
NBC0624;Made Budiman;327357******;made.budiman163@gmail.com;88293289634;Surabaya;Jawa Timur;12/03/1977;Male;unverified;31/03/2024;REF-9548
NBC0625;Gracia Gunawan;357827******;gracia.gunawan739@outlook.com;81148439910;Jakarta;DKI Jakarta;29/05/1993;Female;verified;15/10/2022;REF-3625
NBC0626;Putri Wardana;327392******;putri.wardana430@hotmail.com;87335134261;Bandung;Jawa Barat;13/04/2001;Female;unverified;07/11/2022;REF-3333
NBC0627;Aisyah Ramadhan;317191******;aisyah.ramadhan121@outlook.com;87197374189;Jakarta;DKI Jakarta;20/05/1995;Female;verified;11/11/2022;REF-6593
NBC0628;Bunga Tanjung;347124******;bunga.tanjung642@hotmail.com;85927438119;Malang;Jawa Timur;14/11/2001;Female;unverified;13/01/2024;REF-9102
NBC0629;Diah Yudha;317191******;diah.yudha108@outlook.com;88448564510;Malang;Jawa Timur;15/07/1979;Female;unverified;21/09/2024;REF-9109
NBC0630;Bagas Iskandar;327172******;bagas.iskandar575@hotmail.com;87860919191;Yogyakarta;DI Yogyakarta;08/04/1980;Male;verified;04/05/2023;REF-7911
NBC0631;Winda Wijaya;357892******;winda.wijaya808@hotmail.com;85980660392;Surabaya;Jawa Timur;31/01/1976;Female;verified;05/11/2023;REF-7752
NBC0632;Yanti Gunawan;347155******;yanti.gunawan839@outlook.com;83347057423;Bandung;Jawa Barat;20/01/2000;Female;verified;25/01/2025;REF-7575
NBC0633;Bilqis Permana;127121******;bilqis.permana342@outlook.com;87835411659;Jakarta;DKI Jakarta;21/04/1997;Female;verified;17/01/2023;
NBC0634;Cahyo Darmawan;357853******;cahyo.darmawan826@hotmail.com;83225013948;Jakarta;DKI Jakarta;24/10/2003;Male;verified;30/08/2023;
NBC0635;Zaki Kusuma;337421******;zaki.kusuma93@hotmail.com;83258562614;Surabaya;Jawa Timur;08/07/2002;Male;unverified;18/06/2022;REF-4683
NBC0636;Rizki Wibowo;167129******;rizki.wibowo684@outlook.com;81733337320;Jakarta;DKI Jakarta;24/04/1988;Male;pending;15/05/2023;
NBC0637;Gracia Halim;327581******;gracia.halim565@yahoo.com;85289696454;Jakarta;DKI Jakarta;07/05/1994;Female;verified;29/01/2024;REF-4845
NBC0638;Vino Kusuma;327351******;vino.kusuma881@yahoo.com;87921878519;Yogyakarta;DI Yogyakarta;21/03/1985;Male;verified;15/12/2023;
NBC0639;Lia Lestari;127144******;lia.lestari589@gmail.com;85977961208;Bali;Bali;12/02/1995;Female;verified;28/04/2022;
NBC0640;Cahyo Hidayat;327197******;cahyo.hidayat363@gmail.com;88494097626;Semarang;Jawa Tengah;26/08/1984;Male;pending;14/07/2024;REF-5991
NBC0641;Maulana Cahyadi;327528******;maulana.cahyadi785@outlook.com;81905911918;Yogyakarta;DI Yogyakarta;23/07/1993;Male;pending;27/11/2022;
NBC0642;Pandu Permana;327313******;pandu.permana665@hotmail.com;88151169666;Semarang;Jawa Tengah;12/04/1996;Male;verified;11/10/2022;
NBC0643;Surya Rahman;327365******;surya.rahman901@outlook.com;85124633515;Yogyakarta;DI Yogyakarta;07/04/1995;Male;verified;12/07/2022;REF-1334
NBC0644;Citra Santoso;357822******;citra.santoso173@gmail.com;87005640995;Jakarta;DKI Jakarta;10/02/1978;Female;verified;20/12/2022;REF-9162
NBC0645;Luki Rahman;327197******;luki.rahman935@yahoo.com;87592728270;Yogyakarta;DI Yogyakarta;27/11/2002;Male;unverified;21/03/2022;
NBC0646;Gita Firmansyah;347123******;gita.firmansyah358@yahoo.com;87821739295;Medan;Sumatera Utara;25/05/1995;Female;verified;27/01/2025;
NBC0647;Gita Kusuma;357841******;gita.kusuma375@yahoo.com;82736050791;Bandung;Jawa Barat;27/04/1998;Female;verified;06/07/2022;REF-6251
NBC0648;Mira Aditya;167160******;mira.aditya776@yahoo.com;83527346666;Bali;Bali;11/09/1978;Female;unverified;01/10/2024;REF-2709
NBC0649;Ganesha Tanjung;347173******;ganesha.tanjung806@outlook.com;88080314998;Bandung;Jawa Barat;11/10/1982;Male;verified;05/10/2023;
NBC0650;Andi Firmansyah;327534******;andi.firmansyah361@gmail.com;88688285031;Bandung;Jawa Barat;06/07/1995;Male;verified;16/01/2023;
NBC0651;Dewi Anwar;127136******;dewi.anwar585@gmail.com;81631403526;Jakarta;DKI Jakarta;30/03/1985;Female;verified;01/02/2024;
NBC0652;Hadi Hidayat;517141******;hadi.hidayat637@outlook.com;85943460666;Jakarta;DKI Jakarta;23/06/1987;Male;verified;24/01/2023;
NBC0653;Pandu Pratama;327515******;pandu.pratama713@hotmail.com;82311127128;Surabaya;Jawa Timur;07/09/1989;Male;verified;09/12/2022;
NBC0654;Arif Wardana;347178******;arif.wardana294@outlook.com;87411631873;Jakarta;DKI Jakarta;13/09/1980;Male;unverified;27/11/2024;
NBC0655;Eko Sugiarto;337414******;eko.sugiarto854@hotmail.com;82113695727;Surabaya;Jawa Timur;12/10/2001;Male;verified;26/03/2022;REF-9251
NBC0656;Laras Anwar;357815******;laras.anwar583@gmail.com;82542573066;Semarang;Jawa Tengah;13/11/1981;Female;verified;21/08/2023;REF-4690
NBC0657;Krisna Mahendra;127113******;krisna.mahendra893@hotmail.com;81398482285;Medan;Sumatera Utara;18/07/1977;Male;verified;17/08/2022;REF-7716
NBC0658;Ahmad Maulana;357857******;ahmad.maulana40@yahoo.com;81306090691;Jakarta;DKI Jakarta;26/01/1985;Male;verified;14/03/2022;REF-2211
NBC0659;Ganesha Tanjung;347197******;ganesha.tanjung631@hotmail.com;85379457727;Surabaya;Jawa Timur;24/01/1999;Male;verified;08/01/2024;REF-5699
NBC0660;Kartika Tanjung;347130******;kartika.tanjung377@gmail.com;85420768362;Jakarta;DKI Jakarta;07/02/2003;Female;verified;24/12/2023;REF-7648
NBC0661;Reza Gunawan;127166******;reza.gunawan976@hotmail.com;85555628333;Yogyakarta;DI Yogyakarta;26/07/1983;Male;verified;03/02/2023;
NBC0662;Prita Salim;127180******;prita.salim884@hotmail.com;83436271874;Depok;Jawa Barat;21/12/2002;Female;verified;24/04/2024;REF-4558
NBC0663;Iwan Tanjung;167165******;iwan.tanjung185@hotmail.com;81369249269;Depok;Jawa Barat;15/11/1983;Male;unverified;05/11/2022;REF-8677
NBC0664;Endra Nugroho;127150******;endra.nugroho626@gmail.com;88111000515;Semarang;Jawa Tengah;01/01/1991;Male;verified;20/02/2023;
NBC0665;Ulfa Kusuma;357889******;ulfa.kusuma932@outlook.com;87775244182;Surabaya;Jawa Timur;26/10/1981;Female;verified;01/12/2022;REF-9721
NBC0666;Cindy Maulana;167180******;cindy.maulana644@hotmail.com;88431271026;Surabaya;Jawa Timur;17/03/1996;Female;verified;16/02/2024;REF-1326
NBC0667;Zahra Halim;517183******;zahra.halim187@hotmail.com;81795515122;Surabaya;Jawa Timur;29/12/2002;Female;unverified;07/09/2023;REF-3449
NBC0668;Yoga Suryadi;357847******;yoga.suryadi729@gmail.com;83970996254;Bogor;Jawa Barat;13/08/1983;Male;verified;17/11/2024;REF-9526
NBC0669;Ayu Darmawan;357831******;ayu.darmawan54@yahoo.com;88447650471;Jakarta;DKI Jakarta;07/12/1989;Female;pending;06/03/2022;REF-1174
NBC0670;Ayu Firmansyah;327535******;ayu.firmansyah927@hotmail.com;85604655866;Medan;Sumatera Utara;07/05/1990;Female;verified;29/09/2022;
NBC0671;Lia Suryadi;127146******;lia.suryadi274@gmail.com;85158102131;Jakarta;DKI Jakarta;11/12/1982;Female;unverified;04/02/2024;REF-4882
NBC0672;Dewi Pratama;317153******;dewi.pratama892@gmail.com;82975191023;Bandung;Jawa Barat;22/08/1978;Female;verified;16/01/2023;REF-2500
NBC0673;Arif Lestari;337416******;arif.lestari735@gmail.com;85583737927;Manado;Sulawesi Utara;03/12/1987;Male;pending;06/05/2022;REF-9316
NBC0674;Joko Suryadi;347128******;joko.suryadi900@yahoo.com;88113253269;Jakarta;DKI Jakarta;23/04/1988;Male;verified;24/04/2024;REF-5676
NBC0675;Oka Rahman;337477******;oka.rahman8@outlook.com;83210175096;Jakarta;DKI Jakarta;02/08/1978;Male;verified;02/07/2024;REF-2445
NBC0676;Hendra Salim;517196******;hendra.salim983@gmail.com;87457575747;Bali;Bali;22/01/1989;Male;verified;23/01/2025;
NBC0677;Naufal Maulana;317198******;naufal.maulana362@hotmail.com;85756777226;Medan;Sumatera Utara;27/10/1993;Male;pending;20/02/2022;
NBC0678;Anita Hidayat;327556******;anita.hidayat15@hotmail.com;88229231067;Jakarta;DKI Jakarta;21/09/1981;Female;verified;09/07/2023;REF-1355
NBC0679;Iwan Firmansyah;167145******;iwan.firmansyah234@yahoo.com;85976627051;Jakarta;DKI Jakarta;01/01/1978;Male;verified;25/10/2023;
NBC0680;Indah Wibowo;167173******;indah.wibowo823@yahoo.com;85704254969;Pekanbaru;Riau;19/06/1980;Female;verified;23/09/2022;REF-6588
NBC0681;Vivi Nugroho;357882******;vivi.nugroho994@hotmail.com;81075633535;Malang;Jawa Timur;08/06/2003;Female;rejected;02/09/2024;
NBC0682;Mira Mahendra;337426******;mira.mahendra989@outlook.com;88939933797;Surabaya;Jawa Timur;14/11/1975;Female;verified;04/10/2023;REF-2566
NBC0683;Hadi Ramadhan;327177******;hadi.ramadhan503@hotmail.com;87417634250;Medan;Sumatera Utara;01/04/1996;Male;verified;21/05/2023;REF-1050
NBC0684;Rangga Effendi;167128******;rangga.effendi803@outlook.com;83759833991;Semarang;Jawa Tengah;05/04/1988;Male;verified;05/05/2022;
NBC0685;Irfan Hakim;337458******;irfan.hakim434@gmail.com;83432400615;Jakarta;DKI Jakarta;09/11/1995;Male;verified;30/10/2022;REF-7259
NBC0686;Olivia Halim;357823******;olivia.halim960@outlook.com;85439742925;Bandung;Jawa Barat;05/10/1975;Female;verified;11/09/2022;REF-6349
NBC0687;Zahra Hidayat;357858******;zahra.hidayat564@gmail.com;88656259045;Jakarta;DKI Jakarta;16/05/2000;Female;verified;22/03/2022;
NBC0688;Cahyo Nugroho;127118******;cahyo.nugroho950@gmail.com;82218231555;Semarang;Jawa Tengah;22/08/1978;Male;unverified;25/04/2024;REF-2139
NBC0689;Kevin Santoso;167163******;kevin.santoso658@hotmail.com;88281372143;Jakarta;DKI Jakarta;25/09/1985;Male;verified;26/04/2022;REF-1396
NBC0690;Bambang Lestari;127115******;bambang.lestari44@yahoo.com;82228556608;Jakarta;DKI Jakarta;29/12/1987;Male;unverified;05/10/2024;REF-7798
NBC0691;Bunga Suryadi;517114******;bunga.suryadi214@yahoo.com;87705195826;Jakarta;DKI Jakarta;18/07/1984;Female;unverified;08/11/2022;REF-5610
NBC0692;Wahyu Cahyadi;327530******;wahyu.cahyadi855@yahoo.com;87453546147;Manado;Sulawesi Utara;17/04/1976;Male;unverified;01/07/2024;REF-9385
NBC0693;Maya Permana;327115******;maya.permana397@gmail.com;88339439457;Jakarta;DKI Jakarta;09/06/1977;Female;pending;16/04/2023;REF-5134
NBC0694;Ahmad Firmansyah;317137******;ahmad.firmansyah850@yahoo.com;83376576927;Jakarta;DKI Jakarta;16/07/1996;Male;verified;08/08/2023;
NBC0695;Putri Kusuma;517123******;putri.kusuma906@gmail.com;81900404769;Jakarta;DKI Jakarta;26/02/1982;Female;verified;19/07/2022;REF-4527
NBC0696;Diah Salim;327145******;diah.salim428@gmail.com;83014247310;Jakarta;DKI Jakarta;17/05/1996;Female;verified;24/12/2022;REF-2410
NBC0697;Farah Iskandar;347112******;farah.iskandar720@hotmail.com;81231660076;Jakarta;DKI Jakarta;22/11/1995;Female;verified;24/04/2024;REF-1217
NBC0698;Bunga Kusuma;347146******;bunga.kusuma737@hotmail.com;82404337009;Medan;Sumatera Utara;12/07/1994;Female;verified;27/09/2024;
NBC0699;Zulfa Santoso;347156******;zulfa.santoso91@outlook.com;85782558825;Bandung;Jawa Barat;05/09/2003;Female;verified;12/12/2023;REF-7582
NBC0700;Vino Hakim;327396******;vino.hakim770@hotmail.com;88865619425;Banjarmasin;Kalimantan Selatan;02/02/1991;Male;verified;13/08/2024;REF-9834
NBC0701;Jihan Wijaya;357874******;jihan.wijaya941@yahoo.com;87582923616;Medan;Sumatera Utara;08/01/1980;Female;verified;23/10/2024;REF-9512
NBC0702;Budi Susanto;167195******;budi.susanto965@yahoo.com;88357155868;Jakarta;DKI Jakarta;19/06/2004;Male;rejected;15/03/2024;REF-6752
NBC0703;Vivi Hartono;337491******;vivi.hartono660@hotmail.com;82308172143;Tangerang;Banten;20/03/1993;Female;unverified;13/09/2023;
NBC0704;Eko Suryadi;317112******;eko.suryadi32@outlook.com;81321147165;Yogyakarta;DI Yogyakarta;04/09/2004;Male;verified;05/04/2024;REF-5918
NBC0705;Wahyu Anwar;347164******;wahyu.anwar635@hotmail.com;88990707550;Semarang;Jawa Tengah;22/06/1986;Male;verified;27/08/2024;
NBC0706;Kevin Hartono;327598******;kevin.hartono602@outlook.com;88706071748;Bandung;Jawa Barat;17/02/1979;Male;verified;19/06/2022;REF-2540
NBC0707;Endra Mahendra;337487******;endra.mahendra481@gmail.com;83487396102;Surabaya;Jawa Timur;14/08/2001;Male;verified;27/02/2022;
NBC0708;Irfan Permana;127145******;irfan.permana714@hotmail.com;87049187274;Makassar;Sulawesi Selatan;20/04/1982;Male;verified;23/03/2022;REF-6429
